transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value,date_obj,date,customer_key,account_type,avg_trade_size_baseline,stock_key,company_name,liquidity_tier,sector,industry,date_key,day,month,month_name,quarter,year,day_of_week,day_name,is_weekend,is_holiday,stock_price
1621,2023-04-26,1157,STK010,SELL,141,190.33,600219.82,2023-04-26,2023-04-26,1157,Retail,109.57514292131978,10,STK010 Corp,High,Consumer,Retail,20230426,26,4,April,2,2023,3,Wednesday,False,False,137.03684328123435
1622,2023-04-26,1438,STK012,BUY,154,236.14,229176.63,2023-04-26,2023-04-26,1438,Retail,123.99781010196862,12,STK012 Corp,High,Technology,Hardware,20230426,26,4,April,2,2023,3,Wednesday,False,False,19.88904760264045
1623,2023-04-26,3938,STK017,BUY,31,175.21,319636.29,2023-04-26,2023-04-26,3938,Retail,139.96661370427694,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230426,26,4,April,2,2023,3,Wednesday,False,False,179.09047600198747
1624,2023-04-27,3787,STK001,BUY,64,64.0,6472.19,2023-04-27,2023-04-27,3787,Retail,139.9577391496032,1,STK001 Corp,Low,Energy,Utilities,20230427,27,4,April,2,2023,4,Thursday,False,False,101.1279385781594
1625,2023-04-27,3792,STK002,BUY,122,194.0,24856.63,2023-04-27,2023-04-27,3792,Institutional,128.90773924190597,2,STK002 Corp,Low,Consumer,Retail,20230427,27,4,April,2,2023,4,Thursday,False,False,160.76708821473864
1626,2023-04-27,1228,STK006,BUY,237,237.0,28544.76,2023-04-27,2023-04-27,1228,Retail,159.18502951862848,6,STK006 Corp,High,Energy,Oil & Gas,20230427,27,4,April,2,2023,4,Thursday,False,False,120.44204517717164
1627,2023-04-27,4955,STK006,SELL,99,217.28,1446203.07,2023-04-27,2023-04-27,4955,Retail,171.5073063101831,6,STK006 Corp,High,Energy,Oil & Gas,20230427,27,4,April,2,2023,4,Thursday,False,False,120.44204517717164
1628,2023-04-27,2011,STK006,BUY,165,165.0,19872.94,2023-04-27,2023-04-27,2011,Retail,192.79441051827607,6,STK006 Corp,High,Energy,Oil & Gas,20230427,27,4,April,2,2023,4,Thursday,False,False,120.44204517717164
1629,2023-04-27,3588,STK006,BUY,227,183.3,1253738.21,2023-04-27,2023-04-27,3588,Retail,89.65649662061958,6,STK006 Corp,High,Energy,Oil & Gas,20230427,27,4,April,2,2023,4,Thursday,False,False,120.44204517717164
1630,2023-04-27,1816,STK006,BUY,72,104.4,167932.1,2023-04-27,2023-04-27,1816,Retail,45.54061938554912,6,STK006 Corp,High,Energy,Oil & Gas,20230427,27,4,April,2,2023,4,Thursday,False,False,120.44204517717164
1631,2023-04-27,4845,STK009,BUY,1084,1084.0,353098.82,2023-04-27,2023-04-27,4845,Retail,158.28875375176165,9,STK009 Corp,High,Technology,Hardware,20230427,27,4,April,2,2023,4,Thursday,False,False,325.7369197509988
1633,2023-04-27,1094,STK009,BUY,49,299.71,232772.93,2023-04-27,2023-04-27,1094,Retail,202.37991155886527,9,STK009 Corp,High,Technology,Hardware,20230427,27,4,April,2,2023,4,Thursday,False,False,325.7369197509988
1634,2023-04-27,845,STK009,BUY,371,168.64,353535.36,2023-04-27,2023-04-27,845,Retail,64.83988963510643,9,STK009 Corp,High,Technology,Hardware,20230427,27,4,April,2,2023,4,Thursday,False,False,325.7369197509988
1635,2023-04-27,4519,STK009,BUY,276,228.82,408163.76,2023-04-27,2023-04-27,4519,Institutional,108.6869726310806,9,STK009 Corp,High,Technology,Hardware,20230427,27,4,April,2,2023,4,Thursday,False,False,325.7369197509988
1636,2023-04-27,4,STK012,BUY,335,335.0,6603.08,2023-04-27,2023-04-27,4,Retail,214.29156695982,12,STK012 Corp,High,Technology,Hardware,20230427,27,4,April,2,2023,4,Thursday,False,False,19.710693052037545
1637,2023-04-27,4130,STK013,BUY,66,66.0,10162.21,2023-04-27,2023-04-27,4130,Retail,213.02135044252907,13,STK013 Corp,Mid,Energy,Utilities,20230427,27,4,April,2,2023,4,Thursday,False,False,153.97288241306293
1638,2023-04-27,845,STK017,BUY,125,166.96,375895.02,2023-04-27,2023-04-27,845,Retail,64.83988963510643,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230427,27,4,April,2,2023,4,Thursday,False,False,178.87729853471555
1639,2023-04-27,3394,STK018,SELL,70,73.75,36096.98,2023-04-27,2023-04-27,3394,Institutional,65.87831641805185,18,STK018 Corp,Mid,Technology,Software,20230427,27,4,April,2,2023,4,Thursday,False,False,140.62626082711463
1640,2023-04-28,1157,STK003,SELL,14,186.73,605861.81,2023-04-28,2023-04-28,1157,Retail,109.57514292131978,3,STK003 Corp,Low,Technology,Software,20230428,28,4,April,2,2023,5,Friday,False,False,14.296047269099777
1641,2023-04-28,1766,STK006,BUY,1371,694.5,167492.07,2023-04-28,2023-04-28,1766,Retail,158.95344618480533,6,STK006 Corp,High,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,120.10060514643844
1642,2023-04-28,1494,STK006,BUY,197,549.14,517108.58,2023-04-28,2023-04-28,1494,Retail,200.3242943455968,6,STK006 Corp,High,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,120.10060514643844
1643,2023-04-28,4519,STK006,SELL,283,230.15,384263.22,2023-04-28,2023-04-28,4519,Institutional,108.6869726310806,6,STK006 Corp,High,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,120.10060514643844
1644,2023-04-28,1189,STK006,BUY,451,451.0,54165.37,2023-04-28,2023-04-28,1189,Retail,158.1542094080177,6,STK006 Corp,High,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,120.10060514643844
1645,2023-04-28,4747,STK006,SELL,451,203.52,3309095.38,2023-04-28,2023-04-28,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,120.10060514643844
1646,2023-04-28,2426,STK006,BUY,107,258.07,591609.0,2023-04-28,2023-04-28,2426,Retail,73.02152699133057,6,STK006 Corp,High,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,120.10060514643844
1647,2023-04-28,38,STK006,BUY,228,228.0,27382.94,2023-04-28,2023-04-28,38,Retail,152.685375677059,6,STK006 Corp,High,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,120.10060514643844
1648,2023-04-28,4747,STK007,BUY,56,203.03,3317895.06,2023-04-28,2023-04-28,4747,Retail,57.23133521042849,7,STK007 Corp,Mid,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,157.13716914424108
1649,2023-04-28,3699,STK007,BUY,68,1064.2,612420.8,2023-04-28,2023-04-28,3699,Retail,142.9352163613673,7,STK007 Corp,Mid,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,157.13716914424108
1650,2023-04-28,2627,STK009,BUY,109,109.0,37349.86,2023-04-28,2023-04-28,2627,Retail,66.99515809025334,9,STK009 Corp,High,Technology,Hardware,20230428,28,4,April,2,2023,5,Friday,False,False,342.6593081251405
1652,2023-04-28,1984,STK010,BUY,254,254.0,35079.17,2023-04-28,2023-04-28,1984,Retail,215.04479982509685,10,STK010 Corp,High,Consumer,Retail,20230428,28,4,April,2,2023,5,Friday,False,False,138.10695033362364
1653,2023-04-28,4747,STK011,BUY,28,202.45,3320203.12,2023-04-28,2023-04-28,4747,Retail,57.23133521042849,11,STK011 Corp,Mid,Finance,Asset Management,20230428,28,4,April,2,2023,5,Friday,False,False,82.4306227571612
1654,2023-04-28,4956,STK012,BUY,94,94.0,1962.99,2023-04-28,2023-04-28,4956,Retail,149.959076637985,12,STK012 Corp,High,Technology,Hardware,20230428,28,4,April,2,2023,5,Friday,False,False,20.88292437315619
1655,2023-04-28,1494,STK012,SELL,85,491.12,515333.53,2023-04-28,2023-04-28,1494,Retail,200.3242943455968,12,STK012 Corp,High,Technology,Hardware,20230428,28,4,April,2,2023,5,Friday,False,False,20.88292437315619
1656,2023-04-28,4747,STK012,SELL,249,202.6,3315003.27,2023-04-28,2023-04-28,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20230428,28,4,April,2,2023,5,Friday,False,False,20.88292437315619
1657,2023-04-28,4747,STK012,BUY,156,202.45,3318261.01,2023-04-28,2023-04-28,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20230428,28,4,April,2,2023,5,Friday,False,False,20.88292437315619
1658,2023-04-28,1513,STK012,SELL,104,228.44,1215234.3,2023-04-28,2023-04-28,1513,Retail,67.17698562298614,12,STK012 Corp,High,Technology,Hardware,20230428,28,4,April,2,2023,5,Friday,False,False,20.88292437315619
1659,2023-04-28,845,STK013,SELL,129,165.56,365055.73,2023-04-28,2023-04-28,845,Retail,64.83988963510643,13,STK013 Corp,Mid,Energy,Utilities,20230428,28,4,April,2,2023,5,Friday,False,False,152.73006702525265
1660,2023-04-28,182,STK013,BUY,62,308.16,885685.29,2023-04-28,2023-04-28,182,Retail,202.31840679877135,13,STK013 Corp,Mid,Energy,Utilities,20230428,28,4,April,2,2023,5,Friday,False,False,152.73006702525265
1661,2023-04-28,4747,STK013,BUY,87,202.07,3331548.52,2023-04-28,2023-04-28,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20230428,28,4,April,2,2023,5,Friday,False,False,152.73006702525265
1662,2023-04-28,3623,STK018,SELL,64,80.67,7692.95,2023-04-28,2023-04-28,3623,Institutional,81.36509602385424,18,STK018 Corp,Mid,Technology,Software,20230428,28,4,April,2,2023,5,Friday,False,False,147.09942303159542
1663,2023-04-28,4955,STK018,SELL,18,215.11,1464105.03,2023-04-28,2023-04-28,4955,Retail,171.5073063101831,18,STK018 Corp,Mid,Technology,Software,20230428,28,4,April,2,2023,5,Friday,False,False,147.09942303159542
1664,2023-04-28,1294,STK019,BUY,160,160.0,10797.12,2023-04-28,2023-04-28,1294,Retail,166.80253463237085,19,STK019 Corp,Mid,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,67.48201941428009
1665,2023-04-28,4519,STK019,BUY,107,227.21,391483.79,2023-04-28,2023-04-28,4519,Institutional,108.6869726310806,19,STK019 Corp,Mid,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,67.48201941428009
1666,2023-04-28,4955,STK020,SELL,79,214.3,1458065.42,2023-04-28,2023-04-28,4955,Retail,171.5073063101831,20,STK020 Corp,Mid,Energy,Oil & Gas,20230428,28,4,April,2,2023,5,Friday,False,False,76.45077066619638
1667,2023-05-01,4747,STK001,SELL,51,201.57,3526481.07,2023-05-01,2023-05-01,4747,Retail,57.23133521042849,1,STK001 Corp,Low,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,90.54843722345214
1668,2023-05-01,3813,STK001,BUY,140,367.67,89291.33,2023-05-01,2023-05-01,3813,Retail,201.66284561398905,1,STK001 Corp,Low,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,90.54843722345214
1669,2023-05-01,3955,STK002,BUY,33,33.0,5055.0,2023-05-01,2023-05-01,3955,Retail,67.89594069687409,2,STK002 Corp,Low,Consumer,Retail,20230501,1,5,May,2,2023,1,Monday,False,False,153.18173794238984
1670,2023-05-01,1513,STK006,SELL,148,226.98,1257915.13,2023-05-01,2023-05-01,1513,Retail,67.17698562298614,6,STK006 Corp,High,Energy,Oil & Gas,20230501,1,5,May,2,2023,1,Monday,False,False,115.95000706373176
1671,2023-05-01,1494,STK009,BUY,173,455.78,597716.74,2023-05-01,2023-05-01,1494,Retail,200.3242943455968,9,STK009 Corp,High,Technology,Hardware,20230501,1,5,May,2,2023,1,Monday,False,False,373.2811389343822
1672,2023-05-01,4747,STK010,SELL,137,201.36,3506864.75,2023-05-01,2023-05-01,4747,Retail,57.23133521042849,10,STK010 Corp,High,Consumer,Retail,20230501,1,5,May,2,2023,1,Monday,False,False,143.18483410735402
1673,2023-05-01,1513,STK012,SELL,831,237.77,1241281.07,2023-05-01,2023-05-01,1513,Retail,67.17698562298614,12,STK012 Corp,High,Technology,Hardware,20230501,1,5,May,2,2023,1,Monday,False,False,20.01691821387352
1674,2023-05-01,2219,STK012,BUY,168,168.0,3362.84,2023-05-01,2023-05-01,2219,Retail,59.276854179239805,12,STK012 Corp,High,Technology,Hardware,20230501,1,5,May,2,2023,1,Monday,False,False,20.01691821387352
1675,2023-05-01,2843,STK012,BUY,42,42.0,840.71,2023-05-01,2023-05-01,2843,Retail,87.21120970109939,12,STK012 Corp,High,Technology,Hardware,20230501,1,5,May,2,2023,1,Monday,False,False,20.01691821387352
1676,2023-05-01,3623,STK012,BUY,67,77.25,8948.82,2023-05-01,2023-05-01,3623,Institutional,81.36509602385424,12,STK012 Corp,High,Technology,Hardware,20230501,1,5,May,2,2023,1,Monday,False,False,20.01691821387352
1677,2023-05-01,1903,STK013,BUY,304,159.0,62853.72,2023-05-01,2023-05-01,1903,Retail,75.5685796504373,13,STK013 Corp,Mid,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,152.4953483818828
1678,2023-05-01,3588,STK013,BUY,222,183.7,1322484.13,2023-05-01,2023-05-01,3588,Retail,89.65649662061958,13,STK013 Corp,Mid,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,152.4953483818828
1679,2023-05-01,4955,STK013,SELL,55,213.35,1496089.09,2023-05-01,2023-05-01,4955,Retail,171.5073063101831,13,STK013 Corp,Mid,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,152.4953483818828
1680,2023-05-01,227,STK013,SELL,46,155.59,511026.24,2023-05-01,2023-05-01,227,Retail,91.21464707417776,13,STK013 Corp,Mid,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,152.4953483818828
1681,2023-05-01,3430,STK013,BUY,40,40.0,6099.81,2023-05-01,2023-05-01,3430,Retail,190.80985244125648,13,STK013 Corp,Mid,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,152.4953483818828
1682,2023-05-01,843,STK013,BUY,26,26.0,3964.88,2023-05-01,2023-05-01,843,Retail,161.50384738732265,13,STK013 Corp,Mid,Energy,Utilities,20230501,1,5,May,2,2023,1,Monday,False,False,152.4953483818828
1683,2023-05-01,4519,STK017,BUY,199,226.56,435336.25,2023-05-01,2023-05-01,4519,Institutional,108.6869726310806,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230501,1,5,May,2,2023,1,Monday,False,False,178.6907435155523
1684,2023-05-01,3938,STK018,SELL,69,173.75,314426.69,2023-05-01,2023-05-01,3938,Retail,139.96661370427694,18,STK018 Corp,Mid,Technology,Software,20230501,1,5,May,2,2023,1,Monday,False,False,145.39272904995704
1685,2023-05-01,4762,STK018,BUY,372,372.0,54086.1,2023-05-01,2023-05-01,4762,Retail,190.29316037298392,18,STK018 Corp,Mid,Technology,Software,20230501,1,5,May,2,2023,1,Monday,False,False,145.39272904995704
1686,2023-05-01,4955,STK019,BUY,91,212.63,1502161.89,2023-05-01,2023-05-01,4955,Retail,171.5073063101831,19,STK019 Corp,Mid,Energy,Oil & Gas,20230501,1,5,May,2,2023,1,Monday,False,False,66.73409350582617
1687,2023-05-01,474,STK020,SELL,30,299.73,410421.89,2023-05-01,2023-05-01,474,Retail,192.632113142746,20,STK020 Corp,Mid,Energy,Oil & Gas,20230501,1,5,May,2,2023,1,Monday,False,False,74.86571501176905
1688,2023-05-02,2469,STK002,BUY,24,24.0,3635.66,2023-05-02,2023-05-02,2469,Retail,156.35838383329929,2,STK002 Corp,Low,Consumer,Retail,20230502,2,5,May,2,2023,2,Tuesday,False,False,151.48570744260144
1689,2023-05-02,990,STK005,BUY,178,108.5,20025.59,2023-05-02,2023-05-02,990,Retail,215.83428260499144,5,STK005 Corp,Low,Energy,Renewables,20230502,2,5,May,2,2023,2,Tuesday,False,False,109.3223550918519
1690,2023-05-02,4747,STK006,BUY,55,200.88,3345955.45,2023-05-02,2023-05-02,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20230502,2,5,May,2,2023,2,Tuesday,False,False,111.9611597559192
1691,2023-05-02,2426,STK006,BUY,195,254.12,605063.52,2023-05-02,2023-05-02,2426,Retail,73.02152699133057,6,STK006 Corp,High,Energy,Oil & Gas,20230502,2,5,May,2,2023,2,Tuesday,False,False,111.9611597559192
1693,2023-05-02,4955,STK006,BUY,103,211.98,1465107.51,2023-05-02,2023-05-02,4955,Retail,171.5073063101831,6,STK006 Corp,High,Energy,Oil & Gas,20230502,2,5,May,2,2023,2,Tuesday,False,False,111.9611597559192
1694,2023-05-02,1594,STK007,BUY,99,99.0,15343.78,2023-05-02,2023-05-02,1594,Retail,176.0937979329401,7,STK007 Corp,Mid,Energy,Oil & Gas,20230502,2,5,May,2,2023,2,Tuesday,False,False,154.98764828389832
1695,2023-05-02,3812,STK009,BUY,79,77.25,58338.44,2023-05-02,2023-05-02,3812,Institutional,180.07371014563003,9,STK009 Corp,High,Technology,Hardware,20230502,2,5,May,2,2023,2,Tuesday,False,False,348.3492914221061
1696,2023-05-02,3354,STK009,SELL,646,646.0,0.0,2023-05-02,2023-05-02,3354,Retail,125.3154458810398,9,STK009 Corp,High,Technology,Hardware,20230502,2,5,May,2,2023,2,Tuesday,False,False,348.3492914221061
1697,2023-05-02,1878,STK012,BUY,641,641.0,12785.88,2023-05-02,2023-05-02,1878,Retail,151.12287208769646,12,STK012 Corp,High,Technology,Hardware,20230502,2,5,May,2,2023,2,Tuesday,False,False,19.946773686608744
1698,2023-05-02,3049,STK012,BUY,342,351.0,47127.81,2023-05-02,2023-05-02,3049,Retail,128.71051169663448,12,STK012 Corp,High,Technology,Hardware,20230502,2,5,May,2,2023,2,Tuesday,False,False,19.946773686608744
1699,2023-05-02,3938,STK013,BUY,92,172.65,330179.6,2023-05-02,2023-05-02,3938,Retail,139.96661370427694,13,STK013 Corp,Mid,Energy,Utilities,20230502,2,5,May,2,2023,2,Tuesday,False,False,152.62127915687057
1700,2023-05-02,4747,STK013,SELL,84,200.5,3333135.26,2023-05-02,2023-05-02,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20230502,2,5,May,2,2023,2,Tuesday,False,False,152.62127915687057
1701,2023-05-02,4747,STK013,BUY,28,199.94,3337408.65,2023-05-02,2023-05-02,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20230502,2,5,May,2,2023,2,Tuesday,False,False,152.62127915687057
1702,2023-05-02,227,STK013,BUY,309,162.26,537067.56,2023-05-02,2023-05-02,227,Retail,91.21464707417776,13,STK013 Corp,Mid,Energy,Utilities,20230502,2,5,May,2,2023,2,Tuesday,False,False,152.62127915687057
1703,2023-05-02,4747,STK018,SELL,72,199.52,3326818.58,2023-05-02,2023-05-02,4747,Retail,57.23133521042849,18,STK018 Corp,Mid,Technology,Software,20230502,2,5,May,2,2023,2,Tuesday,False,False,147.0844289868118
1704,2023-05-03,3322,STK006,BUY,462,202.75,95877.68,2023-05-03,2023-05-03,3322,Retail,60.60587653506533,6,STK006 Corp,High,Energy,Oil & Gas,20230503,3,5,May,2,2023,3,Wednesday,False,False,110.11879609320157
1705,2023-05-03,2358,STK006,BUY,1731,1731.0,190615.64,2023-05-03,2023-05-03,2358,Retail,126.22141527743734,6,STK006 Corp,High,Energy,Oil & Gas,20230503,3,5,May,2,2023,3,Wednesday,False,False,110.11879609320157
1706,2023-05-03,4519,STK006,BUY,174,225.36,453528.1,2023-05-03,2023-05-03,4519,Institutional,108.6869726310806,6,STK006 Corp,High,Energy,Oil & Gas,20230503,3,5,May,2,2023,3,Wednesday,False,False,110.11879609320157
1707,2023-05-03,4747,STK007,SELL,88,199.16,3310722.61,2023-05-03,2023-05-03,4747,Retail,57.23133521042849,7,STK007 Corp,Mid,Energy,Oil & Gas,20230503,3,5,May,2,2023,3,Wednesday,False,False,154.1242107881218
1708,2023-05-03,193,STK008,BUY,472,204.57,886748.49,2023-05-03,2023-05-03,193,Retail,144.2523545284706,8,STK008 Corp,High,Energy,Oil & Gas,20230503,3,5,May,2,2023,3,Wednesday,False,False,124.4318438181802
1709,2023-05-03,3034,STK009,BUY,157,157.0,54550.16,2023-05-03,2023-05-03,3034,Retail,69.01553619925618,9,STK009 Corp,High,Technology,Hardware,20230503,3,5,May,2,2023,3,Wednesday,False,False,347.4532396915282
1710,2023-05-03,193,STK009,SELL,342,206.38,767919.49,2023-05-03,2023-05-03,193,Retail,144.2523545284706,9,STK009 Corp,High,Technology,Hardware,20230503,3,5,May,2,2023,3,Wednesday,False,False,347.4532396915282
1711,2023-05-03,193,STK012,SELL,128,205.36,765242.08,2023-05-03,2023-05-03,193,Retail,144.2523545284706,12,STK012 Corp,High,Technology,Hardware,20230503,3,5,May,2,2023,3,Wednesday,False,False,20.91726114177908
1712,2023-05-03,3938,STK012,SELL,79,171.4,331903.05,2023-05-03,2023-05-03,3938,Retail,139.96661370427694,12,STK012 Corp,High,Technology,Hardware,20230503,3,5,May,2,2023,3,Wednesday,False,False,20.91726114177908
1713,2023-05-03,4955,STK013,BUY,110,211.39,1477847.78,2023-05-03,2023-05-03,4955,Retail,171.5073063101831,13,STK013 Corp,Mid,Energy,Utilities,20230503,3,5,May,2,2023,3,Wednesday,False,False,152.98015788131795
1714,2023-05-03,1562,STK013,BUY,59,59.0,9025.83,2023-05-03,2023-05-03,1562,Institutional,138.66728948896628,13,STK013 Corp,Mid,Energy,Utilities,20230503,3,5,May,2,2023,3,Wednesday,False,False,152.98015788131795
1715,2023-05-03,3299,STK013,BUY,126,126.0,19275.5,2023-05-03,2023-05-03,3299,Retail,96.58103951086976,13,STK013 Corp,Mid,Energy,Utilities,20230503,3,5,May,2,2023,3,Wednesday,False,False,152.98015788131795
1716,2023-05-03,4747,STK013,BUY,38,198.65,3316535.85,2023-05-03,2023-05-03,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20230503,3,5,May,2,2023,3,Wednesday,False,False,152.98015788131795
1717,2023-05-03,193,STK013,BUY,56,203.45,773808.97,2023-05-03,2023-05-03,193,Retail,144.2523545284706,13,STK013 Corp,Mid,Energy,Utilities,20230503,3,5,May,2,2023,3,Wednesday,False,False,152.98015788131795
1718,2023-05-03,3938,STK017,BUY,16,169.36,334698.33,2023-05-03,2023-05-03,3938,Retail,139.96661370427694,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230503,3,5,May,2,2023,3,Wednesday,False,False,174.70533169568327
1719,2023-05-03,203,STK017,BUY,37,54.25,57852.4,2023-05-03,2023-05-03,203,Retail,51.737253439688985,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230503,3,5,May,2,2023,3,Wednesday,False,False,174.70533169568327
1720,2023-05-03,350,STK018,BUY,62,62.0,9410.47,2023-05-03,2023-05-03,350,Retail,167.56571765207332,18,STK018 Corp,Mid,Technology,Software,20230503,3,5,May,2,2023,3,Wednesday,False,False,151.78171669233188
1721,2023-05-03,4747,STK018,BUY,19,198.07,3319419.71,2023-05-03,2023-05-03,4747,Retail,57.23133521042849,18,STK018 Corp,Mid,Technology,Software,20230503,3,5,May,2,2023,3,Wednesday,False,False,151.78171669233188
