transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value
1349,2023-04-06,1590,STK018,BUY,736,736.0,115380.53
1350,2023-04-06,3588,STK018,BUY,13,182.19,1030797.59
1351,2023-04-06,4955,STK018,SELL,349,217.96,1033943.46
1352,2023-04-06,4519,STK019,SELL,37,233.48,377187.55
1353,2023-04-07,4747,STK002,BUY,29,207.75,2510027.54
1354,2023-04-07,4955,STK006,BUY,84,217.01,1034941.42
1355,2023-04-07,4747,STK006,SELL,472,208.85,2443630.38
1356,2023-04-07,1157,STK007,BUY,38,195.19,539196.49
1357,2023-04-07,4747,STK007,SELL,19,208.06,2440994.62
1358,2023-04-07,4955,STK008,BUY,396,218.27,1084521.31
1359,2023-04-07,2779,STK008,BUY,104,189.0,51565.09
1360,2023-04-07,191,STK010,BUY,352,352.0,55988.77
1361,2023-04-07,1494,STK010,BUY,2025,607.83,530035.76
1362,2023-04-07,1356,STK011,BUY,160,65.33,15362.78
1363,2023-04-07,3938,STK012,SELL,191,188.22,400177.19
1364,2023-04-07,193,STK012,SELL,356,185.7,776697.07
1365,2023-04-07,4747,STK012,BUY,64,207.47,2442321.88
1366,2023-04-07,4955,STK013,SELL,151,217.8,1062226.18
1367,2023-04-07,1409,STK013,BUY,77,77.0,11369.04
1368,2023-04-07,193,STK013,BUY,75,183.89,787770.81
1369,2023-04-07,4722,STK013,BUY,36,36.0,5315.4
1370,2023-04-07,4697,STK018,BUY,417,188.33,162230.34
1371,2023-04-07,2426,STK018,BUY,19,321.8,487821.6
1372,2023-04-07,1157,STK020,BUY,741,209.55,588070.21
1373,2023-04-10,4747,STK001,BUY,51,206.83,2439265.05
1374,2023-04-10,3938,STK003,SELL,50,185.92,392604.74
1375,2023-04-10,4747,STK003,BUY,13,206.04,2439441.72
1376,2023-04-10,4955,STK003,BUY,71,216.78,1065602.29
1377,2023-04-10,3425,STK005,BUY,238,485.5,49977.79
1378,2023-04-10,1094,STK005,BUY,117,341.5,246794.91
1379,2023-04-10,4747,STK006,SELL,134,205.74,2421071.2
1380,2023-04-10,2746,STK006,BUY,163,163.0,22346.23
1381,2023-04-10,4716,STK006,BUY,467,244.0,199824.88
1382,2023-04-10,3667,STK007,BUY,22,22.0,3076.84
1383,2023-04-10,2426,STK007,BUY,27,295.0,486655.26
1384,2023-04-10,3588,STK008,SELL,119,181.41,998052.48
1385,2023-04-10,3588,STK009,BUY,112,180.58,1027521.14
1386,2023-04-10,4716,STK009,SELL,158,229.67,158253.01
1387,2023-04-10,203,STK009,BUY,63,60.0,41175.97
1388,2023-04-10,4519,STK012,BUY,424,239.09,380848.46
1389,2023-04-10,2650,STK012,BUY,69,179.25,90549.53
1390,2023-04-10,39,STK012,BUY,574,574.0,12036.0
1391,2023-04-10,4747,STK012,SELL,297,206.11,2414843.51
1392,2023-04-10,4747,STK012,SELL,21,205.37,2414403.17
1393,2023-04-10,319,STK012,BUY,1497,655.5,319401.5
1394,2023-04-10,4747,STK012,BUY,115,205.0,2416814.57
1395,2023-04-10,4747,STK015,BUY,87,204.53,2418634.44
1396,2023-04-10,4747,STK018,SELL,28,203.83,2414305.22
1397,2023-04-10,2823,STK018,BUY,115,115.0,17780.73
1398,2023-04-10,503,STK018,BUY,68,68.0,10513.82
1399,2023-04-10,3572,STK020,BUY,87,57.5,24354.54
1400,2023-04-10,1630,STK020,BUY,52,52.0,3477.68
1401,2023-04-11,3938,STK003,BUY,27,183.31,383401.5
1402,2023-04-11,3498,STK006,BUY,50,149.57,129346.42
1403,2023-04-11,1438,STK006,BUY,401,249.83,238216.68
1404,2023-04-11,4939,STK006,BUY,176,176.0,24490.78
1405,2023-04-11,4747,STK007,SELL,79,203.33,2478406.06
1406,2023-04-11,1157,STK008,SELL,109,206.97,568781.04
1407,2023-04-11,193,STK009,BUY,206,184.24,815456.54
1408,2023-04-11,4747,STK011,SELL,89,202.88,2471146.32
1409,2023-04-11,3853,STK012,BUY,70,147.67,53276.16
1410,2023-04-11,1157,STK018,BUY,282,208.85,611676.52
1411,2023-04-11,3339,STK020,SELL,56,347.4,243085.46
1412,2023-04-12,193,STK002,BUY,35,181.87,814932.7
1413,2023-04-12,4660,STK006,BUY,354,354.0,46934.29
1414,2023-04-12,2426,STK006,BUY,430,306.25,561447.68
1415,2023-04-12,3938,STK006,BUY,180,183.26,409565.81
1416,2023-04-12,2449,STK006,BUY,49,49.0,6496.55
1417,2023-04-12,3163,STK006,SELL,64,216.45,345920.3
1418,2023-04-12,4461,STK006,BUY,28,28.0,3712.32
1419,2023-04-12,3938,STK006,SELL,180,183.21,385700.91
1420,2023-04-12,182,STK006,SELL,446,337.6,582732.11
1421,2023-04-12,4747,STK010,BUY,722,204.93,2659771.06
1422,2023-04-12,1472,STK011,BUY,41,41.0,3371.64
1423,2023-04-12,3581,STK012,BUY,77,109.0,4880.76
1424,2023-04-12,4955,STK012,SELL,131,216.19,1073344.66
1425,2023-04-12,608,STK012,BUY,90,90.0,2014.99
1426,2023-04-12,4747,STK012,BUY,525,206.18,2671525.18
1427,2023-04-12,2352,STK012,BUY,289,223.25,117651.51
1428,2023-04-12,4644,STK012,BUY,919,425.0,63006.47
1429,2023-04-12,3691,STK013,BUY,65,65.0,9665.52
1430,2023-04-12,1157,STK013,BUY,104,206.29,621216.75
1431,2023-04-12,1157,STK013,BUY,59,202.79,629990.06
1432,2023-04-12,591,STK013,BUY,162,162.0,24089.45
1433,2023-04-12,193,STK013,BUY,12,179.22,816717.1
1434,2023-04-12,4519,STK015,BUY,128,235.91,381371.07
1435,2023-04-12,4112,STK015,BUY,91,91.0,1908.82
1436,2023-04-12,4747,STK016,SELL,4,205.39,2671256.93
1437,2023-04-12,4939,STK017,BUY,378,277.0,91447.96
1438,2023-04-12,1782,STK018,BUY,87,87.0,13001.53
1439,2023-04-12,3938,STK018,SELL,154,182.75,362686.71
1440,2023-04-12,3938,STK018,SELL,65,180.94,352972.92
1441,2023-04-12,3588,STK018,BUY,58,179.12,1034171.26
1442,2023-04-12,845,STK018,BUY,112,147.32,228636.99
1443,2023-04-13,4955,STK003,BUY,124,215.55,1080370.95
1444,2023-04-13,4747,STK006,BUY,47,204.77,2709771.19
1445,2023-04-13,1157,STK006,SELL,49,199.21,616671.86
1446,2023-04-13,3588,STK006,BUY,931,187.96,1144179.46
1447,2023-04-13,3588,STK006,SELL,299,189.26,1105633.26
1448,2023-04-13,4747,STK009,SELL,415,205.59,2589182.31
1449,2023-04-13,4747,STK009,SELL,178,205.48,2537459.86
1450,2023-04-13,4955,STK009,BUY,291,216.07,1164928.46
1451,2023-04-13,4747,STK010,BUY,712,207.43,2642943.12
1452,2023-04-13,653,STK010,BUY,33,314.5,180433.16
1453,2023-04-13,1835,STK012,BUY,59,237.5,62950.6
1454,2023-04-13,3050,STK012,BUY,1532,1532.0,34110.32
1455,2023-04-13,3668,STK013,BUY,135,198.0,32371.9
1456,2023-04-13,1816,STK013,BUY,278,116.71,112762.71
1457,2023-04-13,4317,STK013,BUY,110,226.0,60387.87
1458,2023-04-13,1472,STK013,BUY,724,382.5,110621.07
1459,2023-04-13,2045,STK017,BUY,31,31.0,5558.12
1460,2023-04-13,3146,STK018,BUY,49,49.0,7070.16
1461,2023-04-13,3289,STK018,BUY,53,53.0,7647.31
1462,2023-04-13,2716,STK019,BUY,17,17.0,1368.06
1463,2023-04-13,4747,STK020,SELL,29,206.75,2640987.87
1464,2023-04-14,2346,STK003,BUY,299,299.0,4048.07
1465,2023-04-14,4747,STK005,BUY,40,206.11,2614658.92
1466,2023-04-14,2461,STK006,BUY,117,111.57,105577.05
1467,2023-04-14,193,STK006,SELL,876,189.94,692898.78
1468,2023-04-14,3588,STK008,BUY,245,189.9,1197915.04
1469,2023-04-14,4955,STK009,BUY,380,217.18,1292366.21
1470,2023-04-14,845,STK012,BUY,154,147.61,235602.1
1471,2023-04-14,3938,STK012,BUY,467,185.27,357240.27
1472,2023-04-14,4483,STK012,BUY,160,160.0,3581.19
1473,2023-04-14,193,STK012,SELL,157,189.44,689384.74
1474,2023-04-14,193,STK012,BUY,1059,202.42,713087.71
1475,2023-04-14,366,STK012,BUY,337,225.2,120107.4
1476,2023-04-14,845,STK012,BUY,450,160.21,245674.19
1477,2023-04-14,1513,STK013,SELL,66,244.73,1147027.2
1478,2023-04-14,749,STK013,BUY,33,33.0,4986.79
1479,2023-04-14,3938,STK013,SELL,145,184.67,335328.6
1480,2023-04-14,4747,STK013,BUY,51,205.52,2622365.78
1481,2023-04-14,4747,STK013,BUY,39,204.89,2628259.27
1482,2023-04-14,3588,STK018,BUY,146,189.4,1219665.17
1483,2023-04-14,4747,STK019,BUY,754,206.96,2686836.45
1484,2023-04-14,182,STK020,BUY,216,332.92,586975.58
1485,2023-04-17,4955,STK001,SELL,57,216.1,1313474.96
1486,2023-04-17,1952,STK006,BUY,398,398.0,57882.23
1487,2023-04-17,4747,STK006,SELL,47,206.36,2771923.95
1488,2023-04-17,4747,STK006,BUY,126,206.06,2790248.47
1489,2023-04-17,4955,STK006,BUY,346,216.97,1363794.68
1490,2023-04-17,2946,STK006,SELL,288,222.0,0.0
1491,2023-04-17,1513,STK007,BUY,101,241.8,1197813.75
1492,2023-04-17,3938,STK008,BUY,49,182.68,344110.2
1493,2023-04-17,4955,STK009,BUY,404,218.21,1485789.09
1494,2023-04-17,3938,STK009,BUY,23,180.36,351055.42
1495,2023-04-17,4747,STK009,SELL,210,206.07,2726835.54
1496,2023-04-17,4716,STK010,BUY,199,225.29,203182.94
1497,2023-04-17,4747,STK012,BUY,14,205.36,2727141.93
1498,2023-04-17,193,STK012,SELL,186,202.18,722646.66
1499,2023-04-17,4747,STK012,SELL,310,205.75,2720357.59
1500,2023-04-17,193,STK015,BUY,59,200.1,723878.99
1501,2023-04-17,2658,STK018,BUY,87,87.0,12982.62
1502,2023-04-17,4822,STK018,BUY,490,490.0,73120.5
1503,2023-04-18,4747,STK002,SELL,29,205.1,2769118.61
1504,2023-04-18,3588,STK003,SELL,3,187.3,1213459.6
1505,2023-04-18,4747,STK006,BUY,69,204.6,2778530.8
1506,2023-04-18,4955,STK006,BUY,318,218.86,1536502.44
1507,2023-04-18,3588,STK006,SELL,54,185.82,1206093.55
1508,2023-04-18,4955,STK006,SELL,626,221.52,1451110.72
1509,2023-04-18,3938,STK006,BUY,41,178.37,353115.78
1510,2023-04-18,4747,STK009,SELL,86,204.16,2751713.61
1511,2023-04-18,4023,STK009,SELL,62,243.68,470101.49
1512,2023-04-18,2426,STK009,SELL,47,286.31,578148.65
1513,2023-04-18,4666,STK010,SELL,36,36.0,0.0
1514,2023-04-18,4955,STK010,BUY,190,221.32,1477152.7
1515,2023-04-18,3588,STK011,BUY,66,184.51,1211578.63
1516,2023-04-18,4747,STK012,SELL,439,205.02,2742687.01
1517,2023-04-18,193,STK012,SELL,188,199.93,706949.54
1518,2023-04-18,4757,STK012,BUY,173,114.5,12199.55
1519,2023-04-18,4747,STK013,SELL,46,204.44,2735587.92
1520,2023-04-18,4747,STK013,BUY,33,203.82,2740680.75
1521,2023-04-18,3783,STK017,BUY,76,76.0,14235.79
1522,2023-04-18,4955,STK017,SELL,85,220.44,1461231.09
1523,2023-04-18,3588,STK018,BUY,187,184.53,1237836.12
1524,2023-04-18,1615,STK018,BUY,233,233.0,32716.55
1525,2023-04-18,4776,STK018,BUY,170,170.0,23870.45
1526,2023-04-18,1157,STK019,SELL,147,198.02,616936.88
1527,2023-04-18,1513,STK020,BUY,32,237.6,1201888.38
1528,2023-04-18,1513,STK020,BUY,120,235.29,1210054.84
1529,2023-04-19,182,STK006,BUY,166,326.74,591511.18
1530,2023-04-19,4421,STK006,BUY,245,245.0,32036.59
1531,2023-04-19,20,STK006,BUY,689,689.0,90094.74
1532,2023-04-19,1293,STK006,BUY,499,499.0,65250.03
1533,2023-04-19,1794,STK009,BUY,308,201.0,116908.63
1534,2023-04-19,4747,STK012,BUY,160,203.66,2593311.89
1535,2023-04-19,1650,STK012,BUY,118,134.0,13094.67
1536,2023-04-19,4747,STK013,SELL,58,203.14,2584282.76
1537,2023-04-19,387,STK014,BUY,27,27.0,3117.96
1538,2023-04-19,1157,STK014,BUY,83,195.47,617051.95
1539,2023-04-19,1409,STK018,BUY,85,81.0,23781.15
1540,2023-04-19,2426,STK018,SELL,42,268.86,542321.93
1541,2023-04-19,2372,STK019,BUY,48,131.75,63498.17
1542,2023-04-19,1157,STK020,BUY,172,194.96,628781.73
1543,2023-04-20,1166,STK006,BUY,125,125.0,15767.31
1544,2023-04-20,182,STK006,BUY,121,319.39,596441.85
1545,2023-04-20,1513,STK006,SELL,137,233.4,1132066.95
1546,2023-04-20,4747,STK009,BUY,32,202.52,2621155.59
1547,2023-04-20,4635,STK009,BUY,335,335.0,99319.72
1548,2023-04-20,182,STK009,BUY,75,310.97,618677.61
1549,2023-04-20,363,STK009,BUY,274,858.0,371790.94
1550,2023-04-20,193,STK010,BUY,89,198.37,690639.97
1551,2023-04-20,1499,STK012,BUY,89,89.0,1720.19
1552,2023-04-20,4519,STK013,SELL,118,232.64,343784.65
1553,2023-04-20,3588,STK013,SELL,106,183.69,1151538.0
1554,2023-04-20,661,STK013,BUY,79,79.0,12261.73
1555,2023-04-20,1513,STK013,SELL,95,230.79,1117321.83
1556,2023-04-20,4747,STK018,SELL,265,202.75,2584676.31
1557,2023-04-20,4747,STK018,BUY,22,202.1,2587704.78
1558,2023-04-20,3588,STK018,BUY,119,183.0,1167919.26
1559,2023-04-20,4747,STK020,BUY,101,201.74,2594860.0
1560,2023-04-21,511,STK006,BUY,1378,828.5,206637.59
1561,2023-04-21,4519,STK006,BUY,92,228.84,353429.04
1562,2023-04-21,4747,STK006,BUY,1772,207.29,2883104.6
1563,2023-04-21,4023,STK006,SELL,1330,290.91,274776.25
1564,2023-04-21,4747,STK006,SELL,79,206.84,2873255.02
1565,2023-04-21,4651,STK009,BUY,322,322.0,99020.6
1566,2023-04-21,182,STK011,BUY,105,304.1,623837.91
1567,2023-04-21,4747,STK013,SELL,17,206.18,2870609.23
1568,2023-04-21,3208,STK018,BUY,197,197.0,27177.2
1569,2023-04-21,3087,STK018,BUY,127,113.0,19399.66
1570,2023-04-21,4955,STK018,BUY,164,220.08,1459916.32
1571,2023-04-24,2871,STK002,BUY,23,93.0,73375.35
1572,2023-04-24,193,STK006,BUY,392,201.06,752675.75
1573,2023-04-24,4454,STK006,BUY,134,134.0,16352.09
1574,2023-04-24,192,STK009,SELL,98,900.2,1167425.73
1575,2023-04-24,4747,STK009,BUY,182,206.09,3006176.16
1576,2023-04-24,4955,STK010,SELL,224,220.1,1463427.5
1577,2023-04-24,4418,STK011,BUY,164,164.0,13841.7
1578,2023-04-24,4955,STK011,BUY,256,220.33,1485034.07
1579,2023-04-24,193,STK012,BUY,174,200.68,756004.95
1580,2023-04-24,4660,STK012,BUY,258,306.0,48135.21
1581,2023-04-24,4519,STK012,SELL,90,225.18,359899.41
1582,2023-04-24,227,STK012,BUY,252,160.81,470322.62
1583,2023-04-24,4955,STK012,SELL,125,219.73,1482642.4
1584,2023-04-24,4955,STK012,SELL,124,219.13,1480269.87
1585,2023-04-24,4747,STK013,SELL,2,205.38,3005863.23
1586,2023-04-24,4747,STK015,SELL,12,204.71,3005637.14
1587,2023-04-24,1816,STK017,BUY,37,106.75,123149.32
1588,2023-04-24,756,STK018,BUY,84,84.0,11665.45
1589,2023-04-24,280,STK018,BUY,39,88.0,24441.91
1590,2023-04-25,653,STK002,BUY,57,263.0,179049.77
1591,2023-04-25,2988,STK005,BUY,161,195.0,85509.71
1592,2023-04-25,4955,STK006,SELL,75,218.24,1482235.59
1593,2023-04-25,3129,STK006,BUY,535,535.0,62462.69
1594,2023-04-25,4747,STK006,BUY,221,204.76,3060554.05
1595,2023-04-25,4747,STK006,BUY,167,204.63,3080051.75
1596,2023-04-25,4955,STK006,SELL,146,217.79,1465189.7
1597,2023-04-25,2449,STK006,SELL,49,49.0,0.0
1598,2023-04-25,2988,STK007,BUY,169,190.67,111996.21
1599,2023-04-25,4747,STK007,BUY,52,204.11,3088201.44
1600,2023-04-25,4519,STK008,SELL,320,227.62,318271.05
1601,2023-04-25,4023,STK008,BUY,116,283.62,295251.84
1602,2023-04-25,4747,STK009,BUY,218,204.16,3158692.66
1603,2023-04-25,3588,STK009,BUY,168,182.84,1209902.11
1604,2023-04-25,4023,STK010,SELL,28,273.4,291467.66
1605,2023-04-25,4955,STK012,BUY,253,218.01,1470049.95
1606,2023-04-25,4747,STK012,BUY,89,203.76,3160402.39
1607,2023-04-25,4023,STK012,SELL,219,271.31,287260.56
1608,2023-04-25,193,STK013,BUY,221,200.96,797106.4
1609,2023-04-25,1157,STK013,BUY,27,191.38,629203.01
1610,2023-04-25,4747,STK018,SELL,14,203.12,3158430.39
1611,2023-04-25,4747,STK018,BUY,292,203.42,3199560.61
1612,2023-04-25,4747,STK018,BUY,173,203.32,3223928.85
1613,2023-04-26,794,STK001,BUY,29,29.0,3071.85
1614,2023-04-26,3339,STK006,BUY,132,333.94,280073.41
1615,2023-04-26,2779,STK006,SELL,202,193.33,21786.98
1616,2023-04-26,653,STK006,SELL,384,283.17,130820.92
1617,2023-04-26,4747,STK006,BUY,17,202.69,3117707.56
1618,2023-04-26,1816,STK009,BUY,118,108.0,157242.73
1619,2023-04-26,3938,STK009,SELL,98,177.24,314084.48
1620,2023-04-26,3749,STK009,BUY,141,141.0,43519.65
1621,2023-04-26,1157,STK010,SELL,141,190.33,600219.82
1622,2023-04-26,1438,STK012,BUY,154,236.14,229176.63
1623,2023-04-26,3938,STK017,BUY,31,175.21,319636.29
1624,2023-04-27,3787,STK001,BUY,64,64.0,6472.19
1625,2023-04-27,3792,STK002,BUY,122,194.0,24856.63
1626,2023-04-27,1228,STK006,BUY,237,237.0,28544.76
1627,2023-04-27,4955,STK006,SELL,99,217.28,1446203.07
1628,2023-04-27,2011,STK006,BUY,165,165.0,19872.94
1629,2023-04-27,3588,STK006,BUY,227,183.3,1253738.21
1630,2023-04-27,1816,STK006,BUY,72,104.4,167932.1
1631,2023-04-27,4845,STK009,BUY,1084,1084.0,353098.82
1632,2023-04-27,182,STK009,BUY,676,316.1,862797.67
1633,2023-04-27,1094,STK009,BUY,49,299.71,232772.93
1634,2023-04-27,845,STK009,BUY,371,168.64,353535.36
1635,2023-04-27,4519,STK009,BUY,276,228.82,408163.76
1636,2023-04-27,4,STK012,BUY,335,335.0,6603.08
1637,2023-04-27,4130,STK013,BUY,66,66.0,10162.21
1638,2023-04-27,845,STK017,BUY,125,166.96,375895.02
1639,2023-04-27,3394,STK018,SELL,70,73.75,36096.98
1640,2023-04-28,1157,STK003,SELL,14,186.73,605861.81
1641,2023-04-28,1766,STK006,BUY,1371,694.5,167492.07
1642,2023-04-28,1494,STK006,BUY,197,549.14,517108.58
1643,2023-04-28,4519,STK006,SELL,283,230.15,384263.22
1644,2023-04-28,1189,STK006,BUY,451,451.0,54165.37
1645,2023-04-28,4747,STK006,SELL,451,203.52,3309095.38
1646,2023-04-28,2426,STK006,BUY,107,258.07,591609.0
1647,2023-04-28,38,STK006,BUY,228,228.0,27382.94
1648,2023-04-28,4747,STK007,BUY,56,203.03,3317895.06
1649,2023-04-28,3699,STK007,BUY,68,1064.2,612420.8
1650,2023-04-28,2627,STK009,BUY,109,109.0,37349.86
1651,2023-04-28,4955,STK009,SELL,57,216.31,1466752.82
1652,2023-04-28,1984,STK010,BUY,254,254.0,35079.17
1653,2023-04-28,4747,STK011,BUY,28,202.45,3320203.12
1654,2023-04-28,4956,STK012,BUY,94,94.0,1962.99
1655,2023-04-28,1494,STK012,SELL,85,491.12,515333.53
1656,2023-04-28,4747,STK012,SELL,249,202.6,3315003.27
1657,2023-04-28,4747,STK012,BUY,156,202.45,3318261.01
1658,2023-04-28,1513,STK012,SELL,104,228.44,1215234.3
1659,2023-04-28,845,STK013,SELL,129,165.56,365055.73
1660,2023-04-28,182,STK013,BUY,62,308.16,885685.29
1661,2023-04-28,4747,STK013,BUY,87,202.07,3331548.52
1662,2023-04-28,3623,STK018,SELL,64,80.67,7692.95
1663,2023-04-28,4955,STK018,SELL,18,215.11,1464105.03
1664,2023-04-28,1294,STK019,BUY,160,160.0,10797.12
1665,2023-04-28,4519,STK019,BUY,107,227.21,391483.79
1666,2023-04-28,4955,STK020,SELL,79,214.3,1458065.42
1667,2023-05-01,4747,STK001,SELL,51,201.57,3526481.07
1668,2023-05-01,3813,STK001,BUY,140,367.67,89291.33
1669,2023-05-01,3955,STK002,BUY,33,33.0,5055.0
1670,2023-05-01,1513,STK006,SELL,148,226.98,1257915.13
1671,2023-05-01,1494,STK009,BUY,173,455.78,597716.74
1672,2023-05-01,4747,STK010,SELL,137,201.36,3506864.75
1673,2023-05-01,1513,STK012,SELL,831,237.77,1241281.07
1674,2023-05-01,2219,STK012,BUY,168,168.0,3362.84
1675,2023-05-01,2843,STK012,BUY,42,42.0,840.71
1676,2023-05-01,3623,STK012,BUY,67,77.25,8948.82
1677,2023-05-01,1903,STK013,BUY,304,159.0,62853.72
1678,2023-05-01,3588,STK013,BUY,222,183.7,1322484.13
1679,2023-05-01,4955,STK013,SELL,55,213.35,1496089.09
1680,2023-05-01,227,STK013,SELL,46,155.59,511026.24
1681,2023-05-01,3430,STK013,BUY,40,40.0,6099.81
1682,2023-05-01,843,STK013,BUY,26,26.0,3964.88
1683,2023-05-01,4519,STK017,BUY,199,226.56,435336.25
1684,2023-05-01,3938,STK018,SELL,69,173.75,314426.69
1685,2023-05-01,4762,STK018,BUY,372,372.0,54086.1
1686,2023-05-01,4955,STK019,BUY,91,212.63,1502161.89
1687,2023-05-01,474,STK020,SELL,30,299.73,410421.89
1688,2023-05-02,2469,STK002,BUY,24,24.0,3635.66
1689,2023-05-02,990,STK005,BUY,178,108.5,20025.59
1690,2023-05-02,4747,STK006,BUY,55,200.88,3345955.45
1691,2023-05-02,2426,STK006,BUY,195,254.12,605063.52
1692,2023-05-02,1816,STK006,BUY,371,128.64,210237.97
1693,2023-05-02,4955,STK006,BUY,103,211.98,1465107.51
1694,2023-05-02,1594,STK007,BUY,99,99.0,15343.78
1695,2023-05-02,3812,STK009,BUY,79,77.25,58338.44
1696,2023-05-02,3354,STK009,SELL,646,646.0,0.0
1697,2023-05-02,1878,STK012,BUY,641,641.0,12785.88
1698,2023-05-02,3049,STK012,BUY,342,351.0,47127.81
1699,2023-05-02,3938,STK013,BUY,92,172.65,330179.6
1700,2023-05-02,4747,STK013,SELL,84,200.5,3333135.26
1701,2023-05-02,4747,STK013,BUY,28,199.94,3337408.65
1702,2023-05-02,227,STK013,BUY,309,162.26,537067.56
1703,2023-05-02,4747,STK018,SELL,72,199.52,3326818.58
1704,2023-05-03,3322,STK006,BUY,462,202.75,95877.68
1705,2023-05-03,2358,STK006,BUY,1731,1731.0,190615.64
1706,2023-05-03,4519,STK006,BUY,174,225.36,453528.1
1707,2023-05-03,4747,STK007,SELL,88,199.16,3310722.61
1708,2023-05-03,193,STK008,BUY,472,204.57,886748.49
1709,2023-05-03,3034,STK009,BUY,157,157.0,54550.16
1710,2023-05-03,193,STK009,SELL,342,206.38,767919.49
1711,2023-05-03,193,STK012,SELL,128,205.36,765242.08
1712,2023-05-03,3938,STK012,SELL,79,171.4,331903.05
1713,2023-05-03,4955,STK013,BUY,110,211.39,1477847.78
1714,2023-05-03,1562,STK013,BUY,59,59.0,9025.83
1715,2023-05-03,3299,STK013,BUY,126,126.0,19275.5
1716,2023-05-03,4747,STK013,BUY,38,198.65,3316535.85
1717,2023-05-03,193,STK013,BUY,56,203.45,773808.97
1718,2023-05-03,3938,STK017,BUY,16,169.36,334698.33
1719,2023-05-03,203,STK017,BUY,37,54.25,57852.4
1720,2023-05-03,350,STK018,BUY,62,62.0,9410.47
1721,2023-05-03,4747,STK018,BUY,19,198.07,3319419.71
1722,2023-05-03,3588,STK018,BUY,74,182.58,1278712.82
1723,2023-05-04,192,STK006,SELL,466,827.83,1119843.95
1724,2023-05-04,4747,STK006,SELL,87,197.72,3153868.3
1725,2023-05-04,4747,STK007,SELL,20,197.15,3150804.0
1726,2023-05-04,4036,STK009,BUY,224,224.0,71616.2
1727,2023-05-04,474,STK009,SELL,57,279.5,400137.76
1728,2023-05-04,4987,STK010,BUY,101,65.0,19897.65
1729,2023-05-04,3588,STK011,SELL,97,181.72,1317146.95
1730,2023-05-04,193,STK012,BUY,196,203.35,788314.37
1731,2023-05-04,4955,STK012,BUY,764,214.6,1455052.2
1732,2023-05-04,696,STK012,BUY,155,155.0,3207.28
1733,2023-05-04,1494,STK013,BUY,143,424.5,612951.91
1734,2023-05-04,2750,STK013,BUY,72,82.0,22629.31
1735,2023-05-04,3588,STK013,BUY,31,180.21,1321913.27
1736,2023-05-04,4700,STK013,SELL,50,206.9,154635.16
1737,2023-05-04,4747,STK013,BUY,71,196.75,3161720.4
1738,2023-05-04,3588,STK013,BUY,396,182.35,1382799.09
1739,2023-05-04,3938,STK017,BUY,254,170.45,382002.86
1740,2023-05-04,227,STK017,BUY,14,156.08,518102.35
1741,2023-05-04,3339,STK018,BUY,68,318.29,296156.11
1742,2023-05-04,4747,STK020,SELL,259,196.95,3143130.35
1743,2023-05-05,4747,STK006,SELL,91,196.61,3149416.27
1744,2023-05-05,2871,STK006,BUY,56,87.71,75748.28
1745,2023-05-05,2683,STK006,SELL,112,112.0,0.0
1746,2023-05-05,3588,STK006,BUY,55,181.1,1339591.05
1747,2023-05-05,1185,STK006,BUY,2154,471.82,444604.23
1748,2023-05-05,193,STK006,SELL,212,203.46,746317.16
1749,2023-05-05,474,STK008,BUY,123,267.46,402097.74
1750,2023-05-05,3938,STK009,BUY,60,169.04,395652.2
1751,2023-05-05,3087,STK010,BUY,61,95.67,29826.31
1752,2023-05-05,193,STK012,SELL,135,202.62,743584.37
1753,2023-05-05,3588,STK013,BUY,30,179.63,1344145.85
1754,2023-05-05,4747,STK015,BUY,163,196.51,3152512.1
1755,2023-05-05,193,STK018,BUY,68,200.98,753829.76
1756,2023-05-05,3588,STK018,SELL,327,181.05,1294877.58
1757,2023-05-05,4023,STK018,SELL,85,264.41,271553.13
1758,2023-05-08,4747,STK002,BUY,86,196.16,3117099.69
1759,2023-05-08,3588,STK006,SELL,18,179.5,1280085.98
1760,2023-05-08,4716,STK009,SELL,352,241.12,84259.27
1761,2023-05-08,1513,STK009,SELL,42,234.33,1107246.24
1762,2023-05-08,3938,STK009,BUY,221,169.7,467258.12
1763,2023-05-08,4660,STK011,BUY,55,222.33,50723.94
1764,2023-05-08,845,STK012,SELL,149,164.96,349881.02
1765,2023-05-08,3588,STK012,SELL,415,181.72,1271294.3
1766,2023-05-08,1036,STK013,BUY,31,77.0,7265.51
1767,2023-05-08,192,STK013,BUY,333,757.14,1162656.74
1768,2023-05-08,2426,STK017,BUY,20,240.35,584882.95
1769,2023-05-08,203,STK018,SELL,21,47.6,51176.78
1770,2023-05-08,20,STK018,BUY,70,379.5,90110.46
1771,2023-05-08,4747,STK018,SELL,120,195.92,3097934.6
1772,2023-05-08,1494,STK018,BUY,100,395.0,617080.88
1773,2023-05-09,3938,STK004,BUY,28,167.93,465388.08
1774,2023-05-09,4994,STK004,BUY,75,75.0,3997.31
1775,2023-05-09,2070,STK006,BUY,24,24.0,3061.19
1776,2023-05-09,1513,STK006,BUY,59,231.31,1134561.75
1777,2023-05-09,1513,STK006,SELL,645,238.32,1052292.2
1778,2023-05-09,4747,STK006,BUY,55,195.48,3124285.77
1779,2023-05-09,4955,STK006,BUY,64,213.73,1456840.33
1780,2023-05-09,192,STK009,BUY,55,669.38,1181347.06
